acct_id,category,attrib_name,attrib_value
8863529,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8863529,LA Group H: Education Demographics,Input Ind - Education,High School
8867170,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8867170,LA Group B: Household Demographics,HH Marital Status,Single
8867170,LA Group H: Education Demographics,Input Ind - Education,High School
8867170,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8868309,LA Group H: Education Demographics,Input Ind - Education,High School
8868309,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8868309,LA Group B: Household Demographics,HH Marital Status,Married
8868309,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
8868373,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8868373,LA Group B: Household Demographics,HH Marital Status,Single
8868373,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
8868373,LA Group H: Education Demographics,Input Ind - Education,High School
8868531,LA Group B: Household Demographics,HH Marital Status,Single
8868531,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8868531,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
8868531,LA Group H: Education Demographics,Input Ind - Education,High School
8868540,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
8868540,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8868540,LA Group H: Education Demographics,Input Ind - Education,High School
8868540,LA Group B: Household Demographics,HH Marital Status,Single
8868775,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8868775,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8868775,LA Group B: Household Demographics,HH Marital Status,Married
8868795,LA Group H: Education Demographics,Input Ind - Education,High School
8868795,LA Group B: Household Demographics,HH Marital Status,Married
8868795,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8868795,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8868928,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
8868928,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8869005,LA Group B: Household Demographics,HH Marital Status,Married
8869005,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8869005,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8869027,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8869027,LA Group H: Education Demographics,Input Ind - Education,High School
8869027,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
8869027,LA Group B: Household Demographics,HH Marital Status,Single
8869084,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8869084,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8869084,LA Group H: Education Demographics,Input Ind - Education,High School
8869084,LA Group B: Household Demographics,HH Marital Status,Married
8869382,LA Group H: Education Demographics,Input Ind - Education,High School
8869382,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8869382,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8869382,LA Group B: Household Demographics,HH Marital Status,Single
8869390,LA Group B: Household Demographics,HH Marital Status,Single
8869390,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
8869390,LA Group H: Education Demographics,Input Ind - Education,High School
8869390,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8869427,LA Group H: Education Demographics,Input Ind - Education,High School
8869427,LA Group B: Household Demographics,HH Marital Status,Single
8869427,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8869427,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8870112,LA Group B: Household Demographics,HH Marital Status,Single
8870112,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8870112,LA Group H: Education Demographics,Input Ind - Education,High School
8870112,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
8870626,LA Group B: Household Demographics,HH Marital Status,Married
8870626,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8870626,LA Group H: Education Demographics,Input Ind - Education,High School
8870626,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8870887,LA Group B: Household Demographics,HH Marital Status,Married
8870887,LA Group H: Education Demographics,Input Ind - Education,High School
8870887,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
8870887,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8871615,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8871615,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
8871615,LA Group B: Household Demographics,HH Marital Status,Single
8871615,LA Group H: Education Demographics,Input Ind - Education,High School
8871792,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8871792,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
8873272,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
8873272,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8873272,LA Group H: Education Demographics,Input Ind - Education,High School
8873272,LA Group B: Household Demographics,HH Marital Status,Single
8874281,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
8874281,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8874281,LA Group B: Household Demographics,HH Marital Status,Married
8877156,LA Group B: Household Demographics,HH Marital Status,Married
8877156,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
8877156,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8877156,LA Group H: Education Demographics,Input Ind - Education,High School
8878613,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8879615,LA Group H: Education Demographics,Input Ind - Education,High School
8879615,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8879615,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8879615,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8879645,LA Group B: Household Demographics,HH Marital Status,Single
8879645,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
8879645,LA Group H: Education Demographics,Input Ind - Education,High School
8879645,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8880866,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
8880866,LA Group H: Education Demographics,Input Ind - Education,High School
8880866,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8880866,LA Group B: Household Demographics,HH Marital Status,Married
8881110,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
8881110,LA Group H: Education Demographics,Input Ind - Education,High School
8881110,LA Group B: Household Demographics,HH Marital Status,Married
8881110,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8881256,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8881256,LA Group B: Household Demographics,HH Marital Status,Single
8881256,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
8881256,LA Group H: Education Demographics,Input Ind - Education,High School
8881381,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
8881381,LA Group B: Household Demographics,HH Marital Status,Single
8881381,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8881766,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
8881766,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8881766,LA Group H: Education Demographics,Input Ind - Education,High School
8881766,LA Group B: Household Demographics,HH Marital Status,Single
8882289,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
8882289,LA Group H: Education Demographics,Input Ind - Education,Graduate School
8882289,LA Group B: Household Demographics,HH Marital Status,Single
8882289,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8882785,LA Group H: Education Demographics,Input Ind - Education,High School
8882785,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
8882785,LA Group B: Household Demographics,HH Marital Status,Single
8882785,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8883093,LA Group B: Household Demographics,HH Marital Status,Married
8883093,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8883093,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
8883385,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,22
8883385,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8883385,LA Group H: Education Demographics,Input Ind - Education,College
8883385,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8883476,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8883476,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8883476,LA Group H: Education Demographics,Input Ind - Education,High School
8883476,LA Group B: Household Demographics,HH Marital Status,Married
8883828,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
8883828,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8883828,LA Group B: Household Demographics,HH Marital Status,Married
8883945,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8883945,LA Group H: Education Demographics,Input Ind - Education,High School
8883945,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8883945,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8884353,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8884353,LA Group B: Household Demographics,HH Marital Status,Single
8884353,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
8884559,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8884559,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
8884559,LA Group B: Household Demographics,HH Marital Status,Single
8884940,LA Group B: Household Demographics,HH Marital Status,Married
8884940,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8884940,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8885710,LA Group H: Education Demographics,Input Ind - Education,College
8885710,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8885710,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,18
8885710,LA Group B: Household Demographics,HH Marital Status,Single
8886432,LA Group H: Education Demographics,Input Ind - Education,High School
8886432,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8886432,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8886698,LA Group H: Education Demographics,Input Ind - Education,High School
8886698,LA Group B: Household Demographics,HH Marital Status,Married
8886698,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8886698,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8886716,LA Group H: Education Demographics,Input Ind - Education,High School
8886716,LA Group B: Household Demographics,HH Marital Status,Single
8886716,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8886716,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
8886724,LA Group H: Education Demographics,Input Ind - Education,High School
8886724,LA Group B: Household Demographics,HH Marital Status,Married
8886724,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8886724,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8886777,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
8886777,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8886777,LA Group B: Household Demographics,HH Marital Status,Married
8886839,LA Group B: Household Demographics,HH Marital Status,Married
8886839,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8886839,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8887087,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8887087,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8887087,LA Group H: Education Demographics,Input Ind - Education,High School
8887087,LA Group B: Household Demographics,HH Marital Status,Married
8887486,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8887486,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
8887486,LA Group B: Household Demographics,HH Marital Status,Married
8887486,LA Group H: Education Demographics,Input Ind - Education,High School
8887585,LA Group B: Household Demographics,HH Marital Status,Single
8887585,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8887585,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8887585,LA Group H: Education Demographics,Input Ind - Education,High School
8887654,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8887654,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8887654,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
8888134,LA Group H: Education Demographics,Input Ind - Education,High School
8888134,LA Group B: Household Demographics,HH Marital Status,Married
8888134,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8888134,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8888384,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
8888384,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8888384,LA Group H: Education Demographics,Input Ind - Education,High School
8888384,LA Group B: Household Demographics,HH Marital Status,Single
8889809,LA Group B: Household Demographics,HH Marital Status,Married
8889809,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8889809,LA Group H: Education Demographics,Input Ind - Education,High School
8889809,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8889855,LA Group B: Household Demographics,HH Marital Status,Married
8889855,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
8889855,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
8890342,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8890342,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8890342,LA Group B: Household Demographics,HH Marital Status,Married
8891007,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
8891007,LA Group B: Household Demographics,HH Marital Status,Married
8891007,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8891007,LA Group H: Education Demographics,Input Ind - Education,High School
8891632,LA Group H: Education Demographics,Input Ind - Education,High School
8891632,LA Group B: Household Demographics,HH Marital Status,Married
8891632,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
8891632,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8891904,LA Group B: Household Demographics,HH Marital Status,Married
8891904,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8891904,LA Group H: Education Demographics,Input Ind - Education,High School
8891904,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
8891965,LA Group B: Household Demographics,HH Marital Status,Single
8891965,LA Group H: Education Demographics,Input Ind - Education,College
8891965,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8891965,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
8892019,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8892019,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8900919,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8900919,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8900919,LA Group B: Household Demographics,HH Marital Status,Single
8901143,LA Group B: Household Demographics,HH Marital Status,Single
8901143,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8901143,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8903592,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8903592,LA Group B: Household Demographics,HH Marital Status,Married
8903592,LA Group H: Education Demographics,Input Ind - Education,High School
8903592,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8903868,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8903868,LA Group H: Education Demographics,Input Ind - Education,High School
8903868,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
8903868,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8904044,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
8904044,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8904044,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8905275,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
8905275,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8905499,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8905499,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8905499,LA Group H: Education Demographics,Input Ind - Education,High School
8905499,LA Group B: Household Demographics,HH Marital Status,Single
8905503,LA Group B: Household Demographics,HH Marital Status,Single
8905503,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8905503,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8905503,LA Group H: Education Demographics,Input Ind - Education,High School
8906132,LA Group B: Household Demographics,HH Marital Status,Single
8906132,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8906132,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
8906175,LA Group H: Education Demographics,Input Ind - Education,College
8906175,LA Group B: Household Demographics,HH Marital Status,Married
8906175,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8906175,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8906708,LA Group B: Household Demographics,HH Marital Status,Inferred Married
8906708,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8906708,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8907211,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8907211,LA Group H: Education Demographics,Input Ind - Education,Graduate School
8907211,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8907211,LA Group B: Household Demographics,HH Marital Status,Married
8907264,LA Group H: Education Demographics,Input Ind - Education,High School
8907264,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8907264,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8907264,LA Group B: Household Demographics,HH Marital Status,Single
8907405,LA Group H: Education Demographics,Input Ind - Education,High School
8907405,LA Group B: Household Demographics,HH Marital Status,Single
8907405,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8907405,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8907419,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8907419,LA Group H: Education Demographics,Input Ind - Education,High School
8907419,LA Group B: Household Demographics,HH Marital Status,Married
8907419,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
8908183,LA Group B: Household Demographics,HH Marital Status,Single
8908183,LA Group H: Education Demographics,Input Ind - Education,High School
8908183,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
8908183,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8908642,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8908642,LA Group B: Household Demographics,HH Marital Status,Married
8908642,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8908642,LA Group H: Education Demographics,Input Ind - Education,High School
8909005,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8909005,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
8909005,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8909005,LA Group H: Education Demographics,Input Ind - Education,High School
8909415,LA Group H: Education Demographics,Input Ind - Education,High School
8909415,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8909415,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8909415,LA Group B: Household Demographics,HH Marital Status,Single
8909483,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8909483,LA Group H: Education Demographics,Input Ind - Education,High School
8909483,LA Group B: Household Demographics,HH Marital Status,Single
8909483,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
8909545,LA Group H: Education Demographics,Input Ind - Education,High School
8909545,LA Group B: Household Demographics,HH Marital Status,Married
8909545,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8909545,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
8909579,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
8909579,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8909579,LA Group H: Education Demographics,Input Ind - Education,College
8909579,LA Group B: Household Demographics,HH Marital Status,Single
8909698,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8909698,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
8909698,LA Group B: Household Demographics,HH Marital Status,Married
8909827,LA Group H: Education Demographics,Input Ind - Education,High School
8909827,LA Group B: Household Demographics,HH Marital Status,Single
8909827,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,18
8909827,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8910179,LA Group H: Education Demographics,Input Ind - Education,College
8910179,LA Group B: Household Demographics,HH Marital Status,Married
8910179,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8910179,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8911744,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8911744,LA Group B: Household Demographics,HH Marital Status,Single
8911744,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
8911744,LA Group H: Education Demographics,Input Ind - Education,High School
8911953,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
8912888,LA Group B: Household Demographics,HH Marital Status,Married
8912888,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
8912888,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8912994,LA Group B: Household Demographics,HH Marital Status,Single
8912994,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8912994,LA Group H: Education Demographics,Input Ind - Education,High School
8912994,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8913328,LA Group H: Education Demographics,Input Ind - Education,High School
8913328,LA Group B: Household Demographics,HH Marital Status,Married
8913328,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8913328,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8913362,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8913362,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8913362,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8913491,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8913491,LA Group B: Household Demographics,HH Marital Status,Single
8913559,LA Group B: Household Demographics,HH Marital Status,Single
8913559,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8913907,LA Group B: Household Demographics,HH Marital Status,Married
8913907,LA Group H: Education Demographics,Input Ind - Education,High School
8913907,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
8913907,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8914150,LA Group H: Education Demographics,Input Ind - Education,High School
8914150,LA Group B: Household Demographics,HH Marital Status,Married
8914150,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
8914150,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8915111,LA Group H: Education Demographics,Input Ind - Education,High School
8915111,LA Group B: Household Demographics,HH Marital Status,Single
8915111,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
8915111,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8915161,LA Group H: Education Demographics,Input Ind - Education,High School
8915161,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
8915161,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8915161,LA Group B: Household Demographics,HH Marital Status,Married
8915398,LA Group B: Household Demographics,HH Marital Status,Single
8915398,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
8915398,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8915398,LA Group H: Education Demographics,Input Ind - Education,High School
8920598,LA Group H: Education Demographics,Input Ind - Education,Graduate School
8920598,LA Group B: Household Demographics,HH Marital Status,Single
8920598,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
8920598,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8920833,LA Group H: Education Demographics,Input Ind - Education,High School
8920833,LA Group B: Household Demographics,HH Marital Status,Single
8920833,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
8920833,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8921767,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8921767,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8921932,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8921932,LA Group H: Education Demographics,Input Ind - Education,High School
8921932,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8921932,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,20
8921950,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8921950,LA Group H: Education Demographics,Input Ind - Education,High School
8921950,LA Group B: Household Demographics,HH Marital Status,Married
8921950,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8925311,LA Group B: Household Demographics,HH Marital Status,Single
8925311,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
8925311,LA Group H: Education Demographics,Input Ind - Education,High School
8925311,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8927398,LA Group H: Education Demographics,Input Ind - Education,High School
8927398,LA Group B: Household Demographics,HH Marital Status,Married
8927398,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
8927398,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8927595,LA Group H: Education Demographics,Input Ind - Education,High School
8927595,LA Group B: Household Demographics,HH Marital Status,Married
8927595,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8927595,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8927680,LA Group H: Education Demographics,Input Ind - Education,High School
8927680,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
8927680,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8927680,LA Group B: Household Demographics,HH Marital Status,Single
8927930,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,18
8927930,LA Group H: Education Demographics,Input Ind - Education,High School
8927930,LA Group B: Household Demographics,HH Marital Status,Single
8927930,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8928234,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8928234,LA Group H: Education Demographics,Input Ind - Education,High School
8928234,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8928234,LA Group B: Household Demographics,HH Marital Status,Married
8928499,LA Group B: Household Demographics,HH Marital Status,Single
8928499,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
8928499,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8928573,LA Group H: Education Demographics,Input Ind - Education,College
8928573,LA Group B: Household Demographics,HH Marital Status,Single
8928573,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
8928573,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8928715,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
8928715,LA Group B: Household Demographics,HH Marital Status,Married
8928715,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8928778,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
8928778,LA Group H: Education Demographics,Input Ind - Education,High School
8928778,LA Group B: Household Demographics,HH Marital Status,Inferred Single
8928778,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,24
8929043,LA Group H: Education Demographics,Input Ind - Education,High School
8929043,LA Group B: Household Demographics,HH Marital Status,Single
8929043,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
8929043,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8929417,LA Group H: Education Demographics,Input Ind - Education,High School
8929417,LA Group B: Household Demographics,HH Marital Status,Married
8929417,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
8929417,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
8929515,LA Group H: Education Demographics,Input Ind - Education,High School
