acct_id,category,attrib_name,attrib_value
5958137,LA Group H: Education Demographics,Input Ind - Education,College
5958137,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
5958137,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5958137,LA Group B: Household Demographics,HH Marital Status,Married
5958816,LA Group H: Education Demographics,Input Ind - Education,High School
5958816,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
5958816,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5958816,LA Group B: Household Demographics,HH Marital Status,Single
5959471,LA Group B: Household Demographics,HH Marital Status,Inferred Single
5959471,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5962444,LA Group H: Education Demographics,Input Ind - Education,High School
5962444,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5962444,LA Group B: Household Demographics,HH Marital Status,Single
5962444,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
5966305,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
5966305,LA Group H: Education Demographics,Input Ind - Education,High School
5966305,LA Group B: Household Demographics,HH Marital Status,Single
5966305,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5967312,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5967312,LA Group H: Education Demographics,Input Ind - Education,High School
5967312,LA Group B: Household Demographics,HH Marital Status,Single
5967312,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
5969207,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
5969207,LA Group B: Household Demographics,HH Marital Status,Married
5969207,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5982780,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5982780,LA Group H: Education Demographics,Input Ind - Education,Graduate School
5986317,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5986317,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
5986317,LA Group B: Household Demographics,HH Marital Status,Married
5986317,LA Group H: Education Demographics,Input Ind - Education,High School
5986531,LA Group H: Education Demographics,Input Ind - Education,College
5986531,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
5986531,LA Group B: Household Demographics,HH Marital Status,Single
5986531,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5986868,LA Group B: Household Demographics,HH Marital Status,Married
5986868,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
5986868,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5986868,LA Group H: Education Demographics,Input Ind - Education,High School
5988299,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5988299,LA Group H: Education Demographics,Input Ind - Education,High School
5988299,LA Group B: Household Demographics,HH Marital Status,Married
5988299,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
5990409,LA Group B: Household Demographics,HH Marital Status,Married
5990409,LA Group H: Education Demographics,Input Ind - Education,High School
5990409,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5990409,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
5992306,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5992306,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
5992306,LA Group H: Education Demographics,Input Ind - Education,Graduate School
5992306,LA Group B: Household Demographics,HH Marital Status,Single
5993440,LA Group H: Education Demographics,Input Ind - Education,High School
5993440,LA Group B: Household Demographics,HH Marital Status,Single
5993440,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5993440,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
5996187,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5996187,LA Group B: Household Demographics,HH Marital Status,Married
5996187,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
5996187,LA Group H: Education Demographics,Input Ind - Education,College
5997403,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5997403,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
5997403,LA Group B: Household Demographics,HH Marital Status,Single
5998225,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
5998225,LA Group B: Household Demographics,HH Marital Status,Inferred Single
5998225,LA Group B: Household Demographics,HH Marital Status,Single
5998225,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5998418,LA Group H: Education Demographics,Input Ind - Education,Graduate School
5998418,LA Group B: Household Demographics,HH Marital Status,Married
5998418,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
5998418,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5998426,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
5998426,LA Group B: Household Demographics,HH Marital Status,Single
5998426,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
5999567,LA Group B: Household Demographics,HH Marital Status,Married
5999567,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
5999567,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
5999567,LA Group H: Education Demographics,Input Ind - Education,High School
6001158,LA Group H: Education Demographics,Input Ind - Education,High School
6001158,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6001158,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
6001158,LA Group B: Household Demographics,HH Marital Status,Married
6001673,LA Group B: Household Demographics,HH Marital Status,Single
6001673,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
6001673,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6001673,LA Group H: Education Demographics,Input Ind - Education,College
6002908,LA Group H: Education Demographics,Input Ind - Education,College
6002908,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6002908,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
6002908,LA Group B: Household Demographics,HH Marital Status,Married
6005456,LA Group B: Household Demographics,HH Marital Status,Single
6005456,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6005456,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,84
6005456,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6006365,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6006365,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
6006365,LA Group H: Education Demographics,Input Ind - Education,College
6006365,LA Group B: Household Demographics,HH Marital Status,Single
6015510,LA Group H: Education Demographics,Input Ind - Education,High School
6015510,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6015510,LA Group B: Household Demographics,HH Marital Status,Single
6015510,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
6018143,LA Group H: Education Demographics,Input Ind - Education,High School
6018143,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6018143,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
6018143,LA Group B: Household Demographics,HH Marital Status,Single
6022254,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
6022254,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6022254,LA Group H: Education Demographics,Input Ind - Education,High School
6022254,LA Group B: Household Demographics,HH Marital Status,Single
6024778,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6024778,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
6024778,LA Group B: Household Demographics,HH Marital Status,Married
6027636,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6027636,LA Group H: Education Demographics,Input Ind - Education,High School
6027636,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
6027636,LA Group B: Household Demographics,HH Marital Status,Married
6027690,LA Group H: Education Demographics,Input Ind - Education,College
6027690,LA Group B: Household Demographics,HH Marital Status,Single
6027690,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6027690,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
6032662,LA Group H: Education Demographics,Input Ind - Education,College
6032662,LA Group B: Household Demographics,HH Marital Status,Married
6032662,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
6032662,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6033931,LA Group H: Education Demographics,Input Ind - Education,High School
6033931,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
6033931,LA Group B: Household Demographics,HH Marital Status,Married
6033931,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6035425,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6035425,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
6035425,LA Group H: Education Demographics,Input Ind - Education,High School
6035425,LA Group B: Household Demographics,HH Marital Status,Single
6036993,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6036993,LA Group B: Household Demographics,HH Marital Status,Single
6036993,LA Group H: Education Demographics,Input Ind - Education,High School
6036993,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,28
6042846,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6042846,LA Group B: Household Demographics,HH Marital Status,Single
6042846,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
6042846,LA Group H: Education Demographics,Input Ind - Education,High School
6052227,LA Group B: Household Demographics,HH Marital Status,Single
6052227,LA Group H: Education Demographics,Input Ind - Education,High School
6052227,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6052227,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
6056555,LA Group B: Household Demographics,HH Marital Status,Married
6056555,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
6056555,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6056555,LA Group H: Education Demographics,Input Ind - Education,High School
6056728,LA Group B: Household Demographics,HH Marital Status,Married
6056728,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
6056728,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6056728,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6057171,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6057171,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,80
6057171,LA Group B: Household Demographics,HH Marital Status,Single
6057171,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6057848,LA Group B: Household Demographics,HH Marital Status,Married
6057848,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6057848,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,72
6057848,LA Group H: Education Demographics,Input Ind - Education,College
6057893,LA Group B: Household Demographics,HH Marital Status,Married
6057893,LA Group H: Education Demographics,Input Ind - Education,High School
6057893,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
6057893,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6060304,LA Group B: Household Demographics,HH Marital Status,Married
6060304,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
6060304,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6060304,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6061319,LA Group H: Education Demographics,Input Ind - Education,College
6061319,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
6061319,LA Group B: Household Demographics,HH Marital Status,Single
6061319,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6062232,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
6062232,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6062232,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6062232,LA Group B: Household Demographics,HH Marital Status,Single
6062250,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6062250,LA Group H: Education Demographics,Input Ind - Education,College
6062250,LA Group B: Household Demographics,HH Marital Status,Married
6062250,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,64
6064977,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6064977,LA Group B: Household Demographics,HH Marital Status,Single
6064977,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
6064977,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6065663,LA Group H: Education Demographics,Input Ind - Education,High School
6065663,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,30
6065663,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6065663,LA Group B: Household Demographics,HH Marital Status,Single
6066679,LA Group B: Household Demographics,HH Marital Status,Married
6066679,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6066679,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,78
6066679,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6068072,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6068072,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6068072,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6068072,LA Group B: Household Demographics,HH Marital Status,Single
6068180,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6068180,LA Group B: Household Demographics,HH Marital Status,Single
6068180,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
6068180,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6071231,LA Group B: Household Demographics,HH Marital Status,Single
6071231,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
6071231,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6071231,LA Group H: Education Demographics,Input Ind - Education,College
6072542,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6072542,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6072542,LA Group B: Household Demographics,HH Marital Status,Single
6072542,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6072542,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6072542,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
6072542,LA Group B: Household Demographics,HH Marital Status,Single
6072542,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,26
6072738,LA Group B: Household Demographics,HH Marital Status,Single
6072738,LA Group H: Education Demographics,Input Ind - Education,College
6072738,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6072738,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,42
6072919,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6072919,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6072919,LA Group B: Household Demographics,HH Marital Status,Married
6072919,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,70
6072938,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,62
6072938,LA Group B: Household Demographics,HH Marital Status,Single
6072938,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
6072947,LA Group B: Household Demographics,HH Marital Status,Single
6072947,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6073244,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
6073244,LA Group B: Household Demographics,HH Marital Status,Single
6073244,LA Group H: Education Demographics,Input Ind - Education,High School
6073244,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6073259,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6073259,LA Group B: Household Demographics,HH Marital Status,Single
6073259,LA Group H: Education Demographics,Input Ind - Education,College
6073259,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
6073422,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6073422,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6073422,LA Group B: Household Demographics,HH Marital Status,Married
6073422,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
6073532,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6073532,LA Group B: Household Demographics,HH Marital Status,Single
6073777,LA Group B: Household Demographics,HH Marital Status,Married
6073777,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
6073777,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6073777,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6073838,LA Group H: Education Demographics,Input Ind - Education,High School
6073838,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
6073838,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6073838,LA Group B: Household Demographics,HH Marital Status,Married
6073870,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
6073870,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6073870,LA Group B: Household Demographics,HH Marital Status,Married
6073938,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6073938,LA Group H: Education Demographics,Input Ind - Education,High School
6073938,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
6073938,LA Group B: Household Demographics,HH Marital Status,Single
6074014,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6074014,LA Group B: Household Demographics,HH Marital Status,Single
6074014,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
6077758,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
6077758,LA Group B: Household Demographics,HH Marital Status,Single
6077758,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6077821,LA Group B: Household Demographics,HH Marital Status,Married
6077821,LA Group H: Education Demographics,Input Ind - Education,College
6077821,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
6077821,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6079889,LA Group B: Household Demographics,HH Marital Status,Single
6079889,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,74
6079889,LA Group H: Education Demographics,Input Ind - Education,High School
6079889,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6083167,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6083167,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,48
6083167,LA Group H: Education Demographics,Input Ind - Education,High School
6083167,LA Group B: Household Demographics,HH Marital Status,Married
6084374,LA Group H: Education Demographics,Input Ind - Education,College
6084374,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,76
6084374,LA Group B: Household Demographics,HH Marital Status,Single
6084374,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6085104,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6085104,LA Group H: Education Demographics,Input Ind - Education,High School
6085104,LA Group B: Household Demographics,HH Marital Status,Single
6085104,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
6089247,LA Group B: Household Demographics,HH Marital Status,Single
6089247,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
6089247,LA Group H: Education Demographics,Input Ind - Education,High School
6089247,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6100131,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6100131,LA Group B: Household Demographics,HH Marital Status,Married
6100131,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,38
6100131,LA Group H: Education Demographics,Input Ind - Education,High School
6104868,LA Group B: Household Demographics,HH Marital Status,Single
6104868,LA Group H: Education Demographics,Input Ind - Education,College
6104868,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6104868,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
6108314,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
6108314,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6108314,LA Group B: Household Demographics,HH Marital Status,Married
6108314,LA Group H: Education Demographics,Input Ind - Education,High School
6111805,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
6111805,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6111805,LA Group B: Household Demographics,HH Marital Status,Married
6111805,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6112114,LA Group H: Education Demographics,Input Ind - Education,College
6112114,LA Group B: Household Demographics,HH Marital Status,Married
6112114,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
6112114,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6117130,LA Group B: Household Demographics,HH Marital Status,Single
6117130,LA Group H: Education Demographics,Input Ind - Education,College
6117130,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
6117130,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6127478,LA Group B: Household Demographics,HH Marital Status,Married
6127478,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,60
6127478,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6127478,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6128460,LA Group B: Household Demographics,HH Marital Status,Married
6128460,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
6128460,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6128460,LA Group H: Education Demographics,Input Ind - Education,College
6129023,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6129023,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,66
6129023,LA Group B: Household Demographics,HH Marital Status,Married
6129023,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6130705,LA Group B: Household Demographics,HH Marital Status,Single
6130705,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
6130705,LA Group H: Education Demographics,Input Ind - Education,High School
6130705,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6131254,LA Group B: Household Demographics,HH Marital Status,Single
6131254,LA Group H: Education Demographics,Input Ind - Education,College
6131254,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6131254,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,99
6134579,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6134579,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6134579,LA Group B: Household Demographics,HH Marital Status,Married
6134579,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
6137802,LA Group A: Gender/Age Demographics,1st Ind - Gender,Unknown
6137802,LA Group B: Household Demographics,HH Marital Status,Single
6161183,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6161183,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
6161183,LA Group B: Household Demographics,HH Marital Status,Single
6161385,LA Group H: Education Demographics,Input Ind - Education,College
6161385,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
6161385,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6161385,LA Group B: Household Demographics,HH Marital Status,Single
6162148,LA Group H: Education Demographics,Input Ind - Education,High School
6162148,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6162148,LA Group B: Household Demographics,HH Marital Status,Married
6162148,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6162164,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6162164,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,36
6162164,LA Group B: Household Demographics,HH Marital Status,Married
6162164,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6165951,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6165951,LA Group B: Household Demographics,HH Marital Status,Single
6165951,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,34
6165951,LA Group H: Education Demographics,Input Ind - Education,High School
6167669,LA Group B: Household Demographics,HH Marital Status,Single
6167669,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6167669,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,56
6167669,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6168574,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6168574,LA Group B: Household Demographics,HH Marital Status,Single
6168574,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,58
6168574,LA Group H: Education Demographics,Input Ind - Education,High School
6169279,LA Group B: Household Demographics,HH Marital Status,Single
6169279,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6169279,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6169818,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6169818,LA Group H: Education Demographics,Input Ind - Education,High School
6169818,LA Group B: Household Demographics,HH Marital Status,Married
6169818,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6177889,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,50
6177889,LA Group B: Household Demographics,HH Marital Status,Married
6177889,LA Group H: Education Demographics,Input Ind - Education,High School
6177889,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6179499,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6179499,LA Group B: Household Demographics,HH Marital Status,Married
6179499,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6179499,LA Group H: Education Demographics,Input Ind - Education,High School
6182209,LA Group B: Household Demographics,HH Marital Status,Married
6182209,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6182209,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,40
6182209,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6182340,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6182340,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6182340,LA Group B: Household Demographics,HH Marital Status,Married
6182340,LA Group H: Education Demographics,Input Ind - Education,College
6188876,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6188876,LA Group B: Household Demographics,HH Marital Status,Married
6188876,LA Group H: Education Demographics,Input Ind - Education,College
6188876,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,44
6192013,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,54
6192013,LA Group H: Education Demographics,Input Ind - Education,High School
6192013,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6192013,LA Group B: Household Demographics,HH Marital Status,Married
6192443,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6192443,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
6192443,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6192443,LA Group B: Household Demographics,HH Marital Status,Single
6192909,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,68
6192909,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6192909,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6192909,LA Group B: Household Demographics,HH Marital Status,Married
6193492,LA Group B: Household Demographics,HH Marital Status,Single
6193492,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6193492,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,32
6193492,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6204850,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,52
6204850,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6204850,LA Group H: Education Demographics,Input Ind - Education,College
6204850,LA Group B: Household Demographics,HH Marital Status,Married
6209777,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
6209777,LA Group H: Education Demographics,Input Ind - Education,Graduate School
6209777,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6209777,LA Group B: Household Demographics,HH Marital Status,Single
6212237,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
6212237,LA Group H: Education Demographics,Input Ind - Education,High School
6212237,LA Group B: Household Demographics,HH Marital Status,Single
6212237,LA Group A: Gender/Age Demographics,1st Ind - Gender,Female
6212513,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,82
6212513,LA Group H: Education Demographics,Input Ind - Education,High School
6212513,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6212513,LA Group B: Household Demographics,HH Marital Status,Married
6212811,LA Group H: Education Demographics,Input Ind - Education,High School
6212811,LA Group B: Household Demographics,HH Marital Status,Single
6212811,LA Group A: Gender/Age Demographics,1st Ind - Gender,Male
6212811,LA Group A: Gender/Age Demographics,1st Ind - Age 2 yr Inc,46
